Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
341,Kouame Kouadio,ae UAE,DF,ae Al Ain FC,24,2000,1,1,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
342,Kalidou Koulibaly,sn SEN,DF,sa Al-Hilal,33,1991,5,5,480,5.3,1,1,2,1,0,0,2,0,0.19,0.19,0.37,0.19,0.37,Matches
343,Matías Kranevitter,ar ARG,MF,ar River Plate,31,1993,2,1,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
344,Frans Krätzig,de GER,DF,at RB Salzburg,22,2003,3,3,267,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
345,Khvicha Kvaratskhelia,ge GEO,FW,fr Paris Saint-Germain,23,2001,7,7,512,5.7,1,2,3,1,0,0,0,0,0.18,0.35,0.53,0.18,0.53,Matches
346,Roberto de la Rosa,mx MEX,FW,mx Monterrey,25,2000,3,0,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
347,Matías Lacava,ve VEN,FW,kr Ulsan HD,22,2002,3,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
348,Jerson Lagos,co COL,DF,nz Auckland City,23,2002,3,2,197,2.2,0,1,1,0,0,0,0,0,0,0.46,0.46,0,0.46,Matches
349,Konrad Laimer,at AUT,DF,de Bayern Munich,27,1997,4,3,298,3.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
350,Stefan Lainer,at AUT,DF,at RB Salzburg,32,1992,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Ali Lajami,sa KSA,DF,sa Al-Hilal,28,1996,3,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
352,Manuel Lanzini,ar ARG,"FW,MF",ar River Plate,31,1993,1,0,30,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
353,Roméo Lavia,be BEL,MF,eng Chelsea,21,2004,4,3,215,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
354,Robin Le Normand,es ESP,DF,es Atlético Madrid,28,1996,3,3,270,3,0,1,1,0,0,0,1,0,0,0.33,0.33,0,0.33,Matches
355,Mosa Lebusa,za RSA,DF,za Mamelodi Sundowns,32,1992,1,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
356,Joe Lee,nz NZL,FW,nz Auckland City,22,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
357,Clément Lenglet,fr FRA,DF,es Atlético Madrid,29,1995,2,2,167,1.9,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
358,Marcos Leonardo,br BRA,FW,sa Al-Hilal,21,2003,5,5,467,5.2,4,0,4,4,0,0,1,0,0.77,0,0.77,0.77,0.77,Matches
359,Kutlwano Letlhaku,za RSA,FW,za Mamelodi Sundowns,18,2006,2,0,11,0.1,0,1,1,0,0,0,1,0,0,8.18,8.18,0,8.18,Matches
360,Rico Lewis,eng ENG,DF,eng Manchester City,20,2004,1,1,87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
361,Danny Leyva,us USA,MF,us Seattle Sounders,21,2003,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
362,Lima,br BRA,"FW,MF",br Fluminense,28,1996,5,0,105,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
363,Samuel Lino,br BRA,MF,es Atlético Madrid,25,1999,2,1,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
364,Marcos Llorente,es ESP,DF,es Atlético Madrid,30,1995,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
365,Hugo Lloris,fr FRA,GK,us LAFC,38,1986,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
366,Danny Loader,cm CMR,FW,pt Porto,24,2000,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
367,Nathan Lobo,nz NZL,DF,nz Auckland City,22,2002,1,1,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
368,Manuel Locatelli,it ITA,MF,it Juventus,27,1998,3,2,159,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
369,Renan Lodi,br BRA,DF,sa Al-Hilal,26,1998,5,5,450,5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
370,Aaron Long,us USA,DF,us LAFC,32,1992,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
371,Thembinkosi Lorch,za RSA,"MF,FW",ma Wydad AC,31,1993,3,3,263,2.9,1,0,1,1,0,0,0,0,0.34,0,0.34,0.34,0.34,Matches
372,Ayrton Lucas,br BRA,DF,br Flamengo,27,1997,3,2,189,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
373,Gustav Ludwigson,se SWE,DF,kr Ulsan HD,31,1993,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
374,Luighi,br BRA,FW,br Palmeiras,18,2006,1,0,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
375,Florentino Luís,pt POR,MF,pt Benfica,25,1999,2,2,158,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Douglas Luiz,br BRA,MF,it Juventus,26,1998,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
377,Divine Lunga,zw ZIM,DF,za Mamelodi Sundowns,29,1995,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
378,Noni Madueke,eng ENG,MF,eng Chelsea,22,2002,5,2,199,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
379,Cassius Mailula,za RSA,FW,ma Wydad AC,23,2001,3,2,119,1.3,1,0,1,1,0,0,1,0,0.76,0,0.76,0.76,0.76,Matches
380,Malcom,br BRA,"MF,FW",sa Al-Hilal,27,1997,5,5,367,4.1,1,0,1,1,0,0,0,0,0.25,0,0.25,0.25,0.25,Matches
381,Mickael Malsa,mq MTQ,MF,ma Wydad AC,29,1995,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
382,Reinildo Mandava,mz MOZ,DF,es Atlético Madrid,31,1994,1,0,29,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
383,Dylan Manickum,nz NZL,MF,nz Auckland City,32,1992,3,2,167,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
384,Jackson Manuel,nz NZL,MF,nz Auckland City,21,2003,1,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
385,José Manuel López,ar ARG,FW,br Palmeiras,24,2000,4,1,164,1.8,1,0,1,1,0,0,0,0,0.55,0,0.55,0.55,0.55,Matches
386,Iván Marcano,es ESP,DF,pt Porto,37,1987,3,3,266,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
387,Agustín Marchesín,ar ARG,GK,ar Boca Juniors,36,1988,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
388,José María Giménez,uy URU,DF,es Atlético Madrid,30,1995,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
389,João Mário Lopes,pt POR,"MF,DF",pt Porto,25,2000,3,3,228,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
390,Marlon,br BRA,DF,us LAFC,29,1995,3,1,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
391,Omar Marmoush,eg EGY,FW,eng Manchester City,25,1999,3,2,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
392,Marquinhos,br BRA,DF,fr Paris Saint-Germain,30,1994,6,6,495,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
393,Martinelli,br BRA,MF,br Fluminense,23,2001,5,5,313,3.5,1,0,1,1,0,0,2,0,0.29,0,0.29,0.29,0.29,Matches
394,David Martínez,ve VEN,FW,us LAFC,18,2006,3,2,167,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
395,Emiliano Martínez,uy URU,MF,br Palmeiras,25,1999,3,2,189,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
396,Lautaro Martínez,ar ARG,FW,it Inter,27,1997,4,4,342,3.8,2,0,2,2,0,0,1,0,0.53,0,0.53,0.53,0.53,Matches
397,Lucas Martínez Quarta,ar ARG,DF,ar River Plate,28,1996,3,3,245,2.7,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
398,Franco Mastantuono,ar ARG,FW,ar River Plate,17,2007,3,3,263,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
399,Gonzalo Mastriani,uy URU,FW,br Botafogo (RJ),31,1993,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
400,Taishi Matsumoto,jp JPN,MF,jp Urawa Reds,26,1998,3,0,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Yusuke Matsuo,jp JPN,FW,jp Urawa Reds,27,1997,3,3,258,2.9,1,0,1,0,1,1,0,0,0.35,0,0.35,0,0,Matches
402,Tashreeq Matthews,za RSA,MF,za Mamelodi Sundowns,24,2000,3,2,153,1.7,0,1,1,0,0,0,1,0,0,0.59,0.59,0,0.59,Matches
403,Mauricio,br BRA,MF,br Palmeiras,23,2001,5,2,262,2.9,1,1,2,1,0,0,0,0,0.34,0.34,0.69,0.34,0.69,Matches
404,Mayke,br BRA,"DF,MF",br Palmeiras,32,1992,1,0,50,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
405,Senny Mayulu,fr FRA,"MF,FW",fr Paris Saint-Germain,18,2006,5,2,199,2.2,1,0,1,1,0,0,0,0,0.45,0,0.45,0.45,0.45,Matches
406,Kylian Mbappé,fr FRA,FW,es Real Madrid,26,1998,3,1,137,1.5,1,0,1,1,0,0,1,0,0.66,0,0.66,0.66,0.66,Matches
407,Ibrahim Mbaye,sn SEN,FW,fr Paris Saint-Germain,17,2008,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
408,Weston McKennie,us USA,MF,it Juventus,26,1998,4,3,222,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
409,Stefan Medina,co COL,DF,mx Monterrey,32,1992,4,4,355,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
410,El Mehdi Benabid,ma MAR,GK,ma Wydad AC,27,1998,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
411,Bart Meijers,nl NED,DF,ma Wydad AC,28,1997,3,2,155,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
412,John Mellberg,se SWE,DF,at RB Salzburg,18,2006,2,0,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
413,Nuno Mendes,pt POR,DF,fr Paris Saint-Germain,22,2002,7,6,531,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
414,Miguel Merentiel,uy URU,"FW,MF",ar Boca Juniors,28,1996,3,3,233,2.6,2,0,2,2,0,0,0,0,0.77,0,0.77,0.77,0.77,Matches
415,Yassine Meriah,tn TUN,DF,tn Espérance Tunis,31,1993,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
416,Lionel Messi,ar ARG,FW,us Inter Miami,37,1987,4,4,360,4,1,0,1,1,0,0,1,0,0.25,0,0.25,0.25,0.25,Matches
417,Maximiliano Meza,ar ARG,"MF,FW",ar River Plate,32,1992,3,2,169,1.9,1,0,1,1,0,0,1,0,0.53,0,0.53,0.53,0.53,Matches
418,Micael,br BRA,DF,br Palmeiras,24,2000,2,1,108,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
419,Michael,br BRA,"FW,MF",br Flamengo,28,1996,3,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
420,Sergej Milinković-Savić,rs SRB,MF,sa Al-Hilal,29,1995,5,5,480,5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
421,Éder Militão,br BRA,"DF,MF",es Real Madrid,27,1998,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
422,Kim Min-hyeok,kr KOR,MF,kr Ulsan HD,32,1992,1,1,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
423,Georgi Minoungou,bf BFA,FW,us Seattle Sounders,22,2002,2,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
424,Park Minseo,kr KOR,MF,kr Ulsan HD,24,2000,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
425,Adam Mitchell,nz NZL,DF,nz Auckland City,28,1996,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
426,Henrikh Mkhitaryan,am ARM,MF,it Inter,36,1989,4,3,264,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
427,Luka Modrić,hr CRO,MF,es Real Madrid,39,1985,6,0,126,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
428,Taher Mohamed,eg EGY,FW,eg Al Ahly,27,1997,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
429,Teboho Mokoena,za RSA,MF,za Mamelodi Sundowns,28,1997,3,3,203,2.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
430,Elias Mokwana,za RSA,MF,tn Espérance Tunis,25,1999,3,2,151,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
431,Nahuel Molina,ar ARG,"DF,MF",es Atlético Madrid,26,1998,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
432,Elias Montiel,mx MEX,MF,mx Pachuca,19,2005,3,3,267,3,1,0,1,1,0,0,0,0,0.34,0,0.34,0.34,0.34,Matches
433,Gonzalo Montiel,ar ARG,DF,ar River Plate,28,1997,3,3,269,3,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
434,Álvaro Montoro,ar ARG,MF,br Botafogo (RJ),17,2007,3,0,95,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
435,Rodrigo Mora,pt POR,"FW,MF",pt Porto,17,2007,3,3,256,2.8,1,0,1,1,0,0,0,0,0.35,0,0.35,0.35,0.35,Matches
436,Thapelo Morena,za RSA,"DF,MF",za Mamelodi Sundowns,31,1993,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
437,Aníbal Moreno,ar ARG,MF,br Palmeiras,25,1999,4,2,201,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
438,Carlos Moreno,mx MEX,GK,mx Pachuca,27,1998,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
439,Jordan Morris,us USA,"FW,MF",us Seattle Sounders,30,1994,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
440,Lebo Mothiba,za RSA,FW,za Mamelodi Sundowns,29,1996,2,0,28,0.3,1,0,1,1,0,0,0,0,3.21,0,3.21,3.21,3.21,Matches
441,El Mehdi El Moubarik,ma MAR,MF,ma Wydad AC,24,2001,3,3,258,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
442,Fahd Moufi,ma MAR,"MF,DF",ma Wydad AC,28,1996,2,2,176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
443,Mohamed Moufid,ma MAR,"DF,MF",ma Wydad AC,25,2000,3,3,270,3,0,1,1,0,0,0,0,0,0,0.33,0.33,0,0.33,Matches
444,Moura,pt POR,"MF,DF",pt Porto,25,1999,3,3,266,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
445,Ismail Moutarajji,ma MAR,MF,ma Wydad AC,24,2000,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
446,Khuliso Mudau,za RSA,DF,za Mamelodi Sundowns,29,1995,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
447,Thomas Müller,de GER,"MF,FW",de Bayern Munich,35,1989,5,2,201,2.2,2,1,3,2,0,0,0,0,0.9,0.45,1.34,0.9,1.34,Matches
448,Víctor Muñoz,es ESP,FW,es Real Madrid,21,2003,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
449,Regont Murati,nz NZL,DF,nz Auckland City,28,1996,2,2,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
450,Jamal Musiala,de GER,MF,de Bayern Munich,21,2003,4,1,119,1.3,3,0,3,2,1,1,1,0,2.27,0,2.27,1.51,1.51,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
451,Daniel Musovski,us USA,FW,us Seattle Sounders,29,1995,3,2,176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
452,Mothobi Mvala,za RSA,"DF,FW",za Mamelodi Sundowns,30,1994,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
453,Seleman Mwalimu,tz TAN,FW,ma Wydad AC,19,2006,2,0,74,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
454,Seo Myungguan,kr KOR,DF,kr Ulsan HD,22,2002,1,1,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
455,Ahmed Nabil Koka,eg EGY,DF,eg Al Ahly,23,2001,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
456,Yahia Nader,ae UAE,MF,ae Al Ain FC,26,1998,3,1,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
457,Yoichi Naganuma,jp JPN,DF,jp Urawa Reds,27,1997,3,3,256,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
458,Pedro Neto,pt POR,MF,eng Chelsea,24,2000,6,6,530,5.9,3,0,3,3,0,0,2,0,0.51,0,0.51,0.51,0.51,Matches
459,Manuel Neuer,de GER,GK,de Bayern Munich,38,1986,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
460,João Neves,pt POR,MF,fr Paris Saint-Germain,20,2004,7,6,513,5.7,2,1,3,2,0,0,2,1,0.35,0.18,0.53,0.35,0.53,Matches
461,Rúben Neves,pt POR,"MF,DF",sa Al-Hilal,27,1997,5,5,480,5.3,1,2,3,0,1,1,2,0,0.19,0.37,0.56,0,0.37,Matches
462,Newton,br BRA,MF,br Botafogo (RJ),24,2000,3,0,74,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
463,Amadou Niang,sn SEN,DF,ae Al Ain FC,19,2005,3,1,114,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
464,Gonzalo Nicolás Martínez,ar ARG,"FW,MF",ar River Plate,31,1993,2,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
465,Shusaku Nishikawa,jp JPN,GK,jp Urawa Reds,38,1986,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
466,Rio Nitta,jp JPN,FW,jp Urawa Reds,21,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
467,Christopher Nkunku,fr FRA,MF,eng Chelsea,27,1997,6,3,288,3.2,1,0,1,1,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches
468,Felix Nmecha,de GER,MF,de Dortmund,24,2000,5,3,266,3,2,0,2,2,0,0,1,0,0.68,0,0.68,0.68,0.68,Matches
469,Nonato,br BRA,"MF,FW",br Fluminense,26,1998,6,5,394,4.4,1,0,1,1,0,0,2,0,0.23,0,0.23,0.23,0.23,Matches
470,Matheus Nunes,pt POR,"DF,FW",eng Manchester City,26,1998,4,3,233,2.6,0,1,1,0,0,0,1,0,0,0.39,0.39,0,0.39,Matches
471,Samuel Obeng,gh GHA,FW,ma Wydad AC,27,1997,3,1,103,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
472,Jan Oblak,si SVN,GK,es Atlético Madrid,32,1993,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
473,Lucas Ocampos,ar ARG,"MF,FW",mx Monterrey,30,1994,3,2,159,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
474,Onuche Ogbelu,ng NGA,MF,tn Espérance Tunis,21,2003,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
475,Takuya Ogiwara,jp JPN,DF,jp Urawa Reds,25,1999,3,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
476,Tomoaki Okubo,jp JPN,MF,jp Urawa Reds,26,1998,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
477,Michael Olise,fr FRA,MF,de Bayern Munich,23,2001,5,4,360,4,3,2,5,3,0,0,0,0,0.75,0.5,1.25,0.75,1.25,Matches
478,Guilherme Oliveira,br BRA,DF,ma Wydad AC,25,1999,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
479,Samu Omorodion,es ESP,FW,pt Porto,20,2004,3,2,225,2.5,2,0,2,1,1,1,0,0,0.8,0,0.8,0.4,0.4,Matches
480,Karim Onisiwo,at AUT,FW,at RB Salzburg,32,1992,3,1,102,1.1,1,0,1,1,0,0,0,0,0.88,0,0.88,0.88,0.88,Matches
481,Nathan Ordaz,sv SLV,FW,us LAFC,21,2004,1,1,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
482,Stefan Ortega,de GER,GK,eng Manchester City,32,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
483,Leo Ortiz,br BRA,DF,br Flamengo,29,1996,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
484,Nicolás Otamendi,ar ARG,DF,pt Benfica,36,1988,4,4,390,4.3,1,1,2,1,0,0,1,0,0.23,0.23,0.46,0.23,0.46,Matches
485,Nico O’Reilly,eng ENG,DF,eng Manchester City,19,2005,2,1,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
486,Willian Pacho,ec ECU,DF,fr Paris Saint-Germain,23,2001,5,5,441,4.9,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
487,Carlos Palacios,cl CHI,MF,ar Boca Juniors,24,2000,3,3,223,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
488,Matías Palacios,ar ARG,MF,ae Al Ain FC,22,2002,3,2,201,2.2,0,1,1,0,0,0,1,0,0,0.45,0.45,0,0.45,Matches
489,Agustín Palavecino,ar ARG,MF,mx Pachuca,28,1996,3,3,223,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
490,Sergi Palencia,es ESP,"DF,MF",us LAFC,28,1996,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
491,João Palhinha,pt POR,MF,de Bayern Munich,29,1995,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
492,Cole Palmer,eng ENG,MF,eng Chelsea,22,2002,6,6,554,6.2,3,2,5,3,0,0,1,0,0.49,0.32,0.81,0.49,0.81,Matches
493,Kaio Pantaleão,br BRA,DF,br Botafogo (RJ),29,1995,1,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
494,Rui Patrício,pt POR,GK,ae Al Ain FC,36,1988,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
495,Paulinho,br BRA,"FW,MF",br Palmeiras,24,2000,5,0,140,1.6,2,0,2,2,0,0,0,0,1.29,0,1.29,1.29,1.29,Matches
496,João Paulo Mior,br BRA,MF,us Seattle Sounders,33,1991,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
497,Benjamin Pavard,fr FRA,DF,it Inter,28,1996,1,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
498,Vangelis Pavlidis,gr GRE,FW,pt Benfica,26,1998,4,4,335,3.7,1,1,2,1,0,0,2,0,0.27,0.27,0.54,0.27,0.54,Matches
499,Aleksandar Pavlovic,de GER,MF,de Bayern Munich,20,2004,5,3,325,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
500,Pedro Pedraza,mx MEX,MF,mx Pachuca,24,2000,2,1,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
501,Pedro,br BRA,FW,br Flamengo,27,1997,3,2,146,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
502,Zé Pedro Figueiredo,pt POR,DF,pt Porto,27,1997,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
503,Marco Pellegrino,ar ARG,DF,ar Boca Juniors,22,2002,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
504,Pepê,br BRA,"FW,MF",pt Porto,27,1997,2,0,46,0.5,1,0,1,1,0,0,0,0,1.96,0,1.96,1.96,1.96,Matches
505,Federico Pereira,uy URU,DF,mx Pachuca,24,2000,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
506,Léo Pereira,br BRA,DF,br Flamengo,29,1996,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
507,Enzo Pérez,ar ARG,MF,ar River Plate,38,1986,2,2,128,1.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
508,Nehuén Pérez,ar ARG,DF,pt Porto,24,2000,1,0,13,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
509,Tomás Pérez,ar ARG,MF,pt Porto,19,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
510,Germán Pezzella,ar ARG,DF,ar River Plate,33,1991,2,1,113,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
511,Fafà Picault,ht HAI,"FW,MF",us Inter Miami,33,1991,3,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
512,Joaquín Piquerez,uy URU,"DF,MF",br Palmeiras,26,1998,4,4,390,4.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
513,Gonzalo Plata,ec ECU,FW,br Flamengo,24,2000,3,2,205,2.3,0,2,2,0,0,0,2,0,0,0.88,0.88,0,0.88,Matches
514,Mateo Ponte,uy URU,DF,br Botafogo (RJ),21,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
